Timestamp,Temperature (°C),Humidity (%),Wind Speed (m/s),Solar Irradiance (W/m²),Wind Power (MW),Solar Power (MW),Thermal Power (MW),
10/10/24 1:00,8.93,46.65,4.70,258.82,0.26,2.59,150.00,
10/10/24 2:00,13.00,83.22,6.92,500.00,0.83,5.00,120.00,
10/10/24 3:00,28.99,21.47,3.19,707.11,0.08,7.07,150.00,
10/10/24 4:00,30.39,53.23,10.05,866.03,2.53,8.66,120.00,
10/10/24 5:00,30.72,85.18,6.54,965.93,0.70,9.66,150.00,
10/10/24 6:00,12.18,47.64,5.17,1000.00,0.35,10.00,120.00,
10/10/24 7:00,27.31,49.97,5.40,965.93,0.39,9.66,150.00,
10/10/24 8:00,5.51,60.50,4.98,866.03,0.31,8.66,120.00,
10/10/24 9:00,5.93,52.41,5.08,707.11,0.33,7.07,150.00,
10/10/24 10:00,-8.50,31.80,1.11,500.00,0.00,5.00,180.00,
10/10/24 11:00,31.73,21.30,5.80,258.82,0.49,2.59,210.00,
10/10/24 12:00,6.36,62.69,5.72,0.00,0.47,0.00,180.00,
10/10/24 13:00,13.73,84.46,6.98,0.00,0.85,0.00,150.00,
10/10/24 14:00,5.90,27.45,4.95,0.00,0.30,0.00,180.00,
10/10/24 15:00,21.95,34.77,4.46,0.00,0.22,0.00,150.00,
10/10/24 16:00,11.24,45.92,5.98,0.00,0.54,0.00,120.00,
10/10/24 17:00,1.95,76.61,2.78,0.00,0.05,0.00,150.00,
10/10/24 18:00,19.42,38.85,6.29,0.00,0.62,0.00,180.00,
10/10/24 19:00,0.66,81.74,2.28,0.00,0.03,0.00,150.00,
10/10/24 20:00,6.63,23.85,8.24,0.00,1.40,0.00,120.00,
10/10/24 21:00,-6.07,85.87,7.37,0.00,1.00,0.00,150.00,
10/10/24 22:00,0.76,59.25,4.15,0.00,0.18,0.00,120.00,
10/10/24 23:00,16.79,66.11,7.32,0.00,0.98,0.00,150.00,
10/11/24 0:00,-4.65,45.74,6.22,0.00,0.60,0.00,180.00,
10/11/24 1:00,0.19,74.74,3.98,258.82,0.16,2.59,210.00,
10/11/24 2:00,14.98,31.66,1.95,500.00,0.02,5.00,180.00,
10/11/24 3:00,9.56,23.42,6.63,707.11,0.73,7.07,150.00,
10/11/24 4:00,34.92,47.69,4.41,866.03,0.21,8.66,120.00,
10/11/24 5:00,33.34,79.76,8.19,965.93,1.37,9.66,150.00,
10/11/24 6:00,6.32,72.84,6.03,1000.00,0.55,10.00,180.00,
10/11/24 7:00,20.57,56.20,4.60,965.93,0.24,9.66,150.00,
10/11/24 8:00,22.49,60.05,9.60,866.03,2.21,8.66,120.00,
10/11/24 9:00,9.03,29.09,7.15,707.11,0.91,7.07,90.00,
10/11/24 10:00,0.04,78.85,-1.31,500.00,0.00,5.00,120.00,
10/11/24 11:00,14.88,75.09,5.03,258.82,0.32,2.59,150.00,
10/11/24 12:00,13.27,65.95,3.23,0.00,0.08,0.00,180.00,
10/11/24 13:00,10.64,52.63,4.40,0.00,0.21,0.00,150.00,
10/11/24 14:00,19.42,87.51,5.71,0.00,0.47,0.00,120.00,
10/11/24 15:00,7.49,81.53,6.71,0.00,0.75,0.00,150.00,
10/11/24 16:00,3.48,65.11,6.52,0.00,0.69,0.00,180.00,
10/11/24 17:00,16.09,46.03,8.16,0.00,1.36,0.00,150.00,
10/11/24 18:00,18.86,63.26,7.27,0.00,0.96,0.00,120.00,
10/11/24 19:00,3.23,60.28,7.15,0.00,0.91,0.00,150.00,
10/11/24 20:00,24.28,47.60,6.40,0.00,0.66,0.00,180.00,
10/11/24 21:00,-2.70,41.47,8.57,0.00,1.58,0.00,150.00,
10/11/24 22:00,9.22,48.49,5.37,0.00,0.39,0.00,120.00,
10/11/24 23:00,12.42,60.17,5.42,0.00,0.40,0.00,150.00,
10/12/24 0:00,8.64,49.97,2.19,0.00,0.03,0.00,120.00,
10/12/24 1:00,9.35,38.45,8.11,258.82,1.33,2.59,150.00,
10/12/24 2:00,33.71,73.27,5.85,500.00,0.50,5.00,120.00,
10/12/24 3:00,6.49,57.20,11.87,707.11,4.18,7.07,150.00,
10/12/24 4:00,39.41,24.74,5.19,866.03,0.35,8.66,120.00,
10/12/24 5:00,19.37,45.78,6.18,965.93,0.59,9.66,150.00,
10/12/24 6:00,15.92,81.94,7.09,1000.00,0.89,10.00,120.00,
10/12/24 7:00,19.76,72.87,3.80,965.93,0.14,9.66,150.00,
10/12/24 8:00,40.30,42.63,6.72,866.03,0.76,8.66,120.00,
10/12/24 9:00,5.06,85.67,6.07,707.11,0.56,7.07,90.00,
10/12/24 10:00,3.80,25.36,5.39,500.00,0.39,5.00,120.00,
10/12/24 11:00,7.45,87.29,8.35,258.82,1.45,2.59,150.00,
10/12/24 12:00,15.32,37.20,4.19,0.00,0.18,0.00,180.00,
10/12/24 13:00,-2.26,20.64,6.55,0.00,0.70,0.00,150.00,
10/12/24 14:00,15.22,50.37,8.91,0.00,1.77,0.00,120.00,
10/12/24 15:00,31.94,45.13,4.59,0.00,0.24,0.00,150.00,
10/12/24 16:00,16.51,57.74,5.41,0.00,0.40,0.00,120.00,
10/12/24 17:00,12.07,75.77,10.69,0.00,3.05,0.00,150.00,
10/12/24 18:00,8.82,78.97,6.95,0.00,0.84,0.00,180.00,
10/12/24 19:00,23.99,48.09,4.99,0.00,0.31,0.00,150.00,
10/12/24 20:00,6.74,50.09,7.61,0.00,1.10,0.00,180.00,
10/12/24 21:00,33.46,30.37,4.86,0.00,0.29,0.00,150.00,
10/12/24 22:00,34.33,23.33,2.87,0.00,0.06,0.00,120.00,
10/12/24 23:00,17.57,64.89,8.74,0.00,1.67,0.00,150.00,
10/13/24 0:00,14.88,24.51,3.79,0.00,0.14,0.00,180.00,
10/13/24 1:00,25.31,71.37,10.90,258.82,3.24,2.59,150.00,
10/13/24 2:00,25.95,57.74,5.02,500.00,0.32,5.00,120.00,
10/13/24 3:00,6.94,33.90,10.27,707.11,2.71,7.07,150.00,
10/13/24 4:00,9.73,57.77,3.26,866.03,0.09,8.66,120.00,
10/13/24 5:00,1.78,32.81,8.05,965.93,1.30,9.66,150.00,
10/13/24 6:00,19.09,50.71,7.00,1000.00,0.86,10.00,120.00,
10/13/24 7:00,21.67,75.97,7.68,965.93,1.13,9.66,150.00,
10/13/24 8:00,1.50,52.33,7.94,866.03,1.25,8.66,120.00,
10/13/24 9:00,10.45,30.41,5.00,707.11,0.31,7.07,150.00,
10/13/24 10:00,1.53,70.67,3.38,500.00,0.10,5.00,180.00,
10/13/24 11:00,6.01,33.07,5.90,258.82,0.51,2.59,150.00,
10/13/24 12:00,20.51,71.70,6.45,0.00,0.67,0.00,180.00,
10/13/24 13:00,7.67,53.55,5.06,0.00,0.32,0.00,150.00,
10/13/24 14:00,11.99,51.76,6.56,0.00,0.70,0.00,180.00,
10/13/24 15:00,-1.27,79.60,6.66,0.00,0.74,0.00,150.00,
10/13/24 16:00,16.87,69.60,4.18,0.00,0.18,0.00,120.00,
10/13/24 17:00,14.56,22.30,6.79,0.00,0.78,0.00,150.00,
10/13/24 18:00,7.71,40.73,5.47,0.00,0.41,0.00,180.00,
10/13/24 19:00,13.11,80.96,4.60,0.00,0.24,0.00,150.00,
10/13/24 20:00,16.80,21.28,7.57,0.00,1.09,0.00,120.00,
10/13/24 21:00,6.85,58.17,4.45,0.00,0.22,0.00,150.00,
10/13/24 22:00,0.24,70.95,5.09,0.00,0.33,0.00,180.00,
10/13/24 23:00,33.06,63.53,6.14,0.00,0.58,0.00,150.00,
10/14/24 0:00,8.67,73.24,8.75,0.00,1.67,0.00,180.00,
10/14/24 1:00,14.03,70.80,6.39,258.82,0.65,2.59,150.00,
10/14/24 2:00,25.11,68.44,7.06,500.00,0.88,5.00,180.00,
10/14/24 3:00,50.29,77.51,5.40,707.11,0.39,7.07,150.00,
10/14/24 4:00,2.56,65.20,5.84,866.03,0.50,8.66,120.00,
10/14/24 5:00,19.50,48.17,5.90,965.93,0.51,9.66,150.00,
10/14/24 6:00,7.92,53.03,6.59,1000.00,0.71,10.00,120.00,
10/14/24 7:00,9.61,70.17,5.41,965.93,0.40,9.66,150.00,
10/14/24 8:00,7.80,81.34,8.68,866.03,1.63,8.66,120.00,
10/14/24 9:00,3.74,39.06,5.25,707.11,0.36,7.07,150.00,
10/14/24 10:00,14.59,43.95,2.59,500.00,0.04,5.00,180.00,
10/14/24 11:00,0.25,85.15,11.49,258.82,3.79,2.59,150.00,
10/14/24 12:00,24.47,60.50,5.35,0.00,0.38,0.00,180.00,
10/14/24 13:00,15.55,32.53,8.63,0.00,1.60,0.00,150.00,
10/14/24 14:00,19.22,66.46,8.81,0.00,1.71,0.00,180.00,
10/14/24 15:00,10.34,89.35,7.89,0.00,1.23,0.00,150.00,
10/14/24 16:00,11.33,77.64,5.60,0.00,0.44,0.00,120.00,
10/14/24 17:00,17.88,72.20,6.57,0.00,0.71,0.00,150.00,
10/14/24 18:00,3.36,34.56,3.45,0.00,0.10,0.00,180.00,
10/14/24 19:00,11.42,81.33,9.98,0.00,2.49,0.00,150.00,
10/14/24 20:00,6.40,56.81,4.30,0.00,0.20,0.00,120.00,
10/14/24 21:00,6.09,82.25,5.49,0.00,0.41,0.00,150.00,
10/14/24 22:00,-6.10,43.09,6.20,0.00,0.60,0.00,180.00,
10/14/24 23:00,28.39,24.34,5.79,0.00,0.48,0.00,150.00,
10/15/24 0:00,8.13,53.32,4.69,0.00,0.26,0.00,180.00,
10/15/24 1:00,26.63,38.89,8.79,258.82,1.70,2.59,150.00,
10/15/24 2:00,25.69,70.07,7.90,500.00,1.23,5.00,120.00,
10/15/24 3:00,2.14,87.00,6.64,707.11,0.73,7.07,150.00,
10/15/24 4:00,4.12,68.37,5.20,866.03,0.35,8.66,120.00,
10/15/24 5:00,40.61,82.09,8.13,965.93,1.34,9.66,150.00,
10/15/24 6:00,32.51,51.71,5.07,1000.00,0.33,10.00,120.00,
10/15/24 7:00,14.68,74.01,9.14,965.93,1.91,9.66,150.00,
10/15/24 8:00,17.57,79.01,6.22,866.03,0.60,8.66,120.00,
10/15/24 9:00,8.69,69.76,8.46,707.11,1.51,7.07,150.00,
10/15/24 10:00,19.32,55.54,5.77,500.00,0.48,5.00,180.00,
10/15/24 11:00,7.83,63.81,6.14,258.82,0.58,2.59,150.00,
10/15/24 12:00,-5.32,69.04,8.45,0.00,1.51,0.00,120.00,
10/15/24 13:00,1.78,37.72,10.39,0.00,2.80,0.00,150.00,
10/15/24 14:00,15.21,76.67,9.12,0.00,1.90,0.00,180.00,
10/15/24 15:00,3.69,86.52,7.75,0.00,1.17,0.00,150.00,
10/15/24 16:00,14.33,52.57,7.18,0.00,0.92,0.00,180.00,
10/15/24 17:00,4.25,69.07,4.99,0.00,0.31,0.00,150.00,
10/15/24 18:00,7.18,71.59,6.59,0.00,0.72,0.00,120.00,
10/15/24 19:00,23.53,66.36,4.17,0.00,0.18,0.00,150.00,
10/15/24 20:00,17.47,58.30,6.75,0.00,0.77,0.00,180.00,
10/15/24 21:00,14.90,81.72,6.88,0.00,0.81,0.00,150.00,
10/15/24 22:00,23.79,51.42,2.08,0.00,0.02,0.00,120.00,
10/15/24 23:00,19.81,24.28,6.08,0.00,0.56,0.00,150.00,
10/16/24 0:00,29.47,79.12,6.83,0.00,0.80,0.00,120.00,
10/16/24 1:00,10.40,67.18,5.83,258.82,0.50,2.59,150.00,
10/16/24 2:00,10.70,79.45,6.72,500.00,0.76,5.00,180.00,
10/16/24 3:00,1.99,29.70,3.32,707.11,0.09,7.07,150.00,
10/16/24 4:00,10.71,22.15,4.45,866.03,0.22,8.66,180.00,
10/16/24 5:00,24.65,85.41,8.07,965.93,1.31,9.66,150.00,
10/16/24 6:00,28.00,30.34,6.00,1000.00,0.54,10.00,120.00,
10/16/24 7:00,24.60,76.68,6.68,965.93,0.75,9.66,150.00,
10/16/24 8:00,-2.94,77.62,4.91,866.03,0.30,8.66,120.00,
10/16/24 9:00,25.83,69.61,6.04,707.11,0.55,7.07,150.00,
10/16/24 10:00,-3.39,29.19,1.40,500.00,0.01,5.00,120.00,
10/16/24 11:00,23.98,66.72,7.69,258.82,1.14,2.59,150.00,
10/16/24 12:00,11.32,82.24,9.62,0.00,2.22,0.00,180.00,
10/16/24 13:00,22.03,49.79,3.87,0.00,0.14,0.00,150.00,
10/16/24 14:00,1.68,48.95,4.12,0.00,0.17,0.00,120.00,
10/16/24 15:00,26.71,51.00,6.88,0.00,0.81,0.00,150.00,
10/16/24 16:00,0.35,25.76,8.95,0.00,1.79,0.00,120.00,
10/16/24 17:00,8.32,82.44,6.00,0.00,0.54,0.00,150.00,
10/16/24 18:00,5.02,80.84,3.54,0.00,0.11,0.00,120.00,
10/16/24 19:00,-2.54,89.85,5.58,0.00,0.43,0.00,90.00,
10/16/24 20:00,15.95,60.96,3.94,0.00,0.15,0.00,120.00,
10/16/24 21:00,33.06,72.58,4.66,0.00,0.25,0.00,150.00,
10/16/24 22:00,41.67,34.19,5.39,0.00,0.39,0.00,180.00,
10/16/24 23:00,15.97,66.73,4.14,0.00,0.18,0.00,150.00,
10/17/24 0:00,26.17,65.48,4.44,0.00,0.22,0.00,180.00,
10/17/24 1:00,17.32,83.08,6.15,258.82,0.58,2.59,150.00,
10/17/24 2:00,19.99,78.16,6.43,500.00,0.66,5.00,120.00,
10/17/24 3:00,11.58,85.69,3.15,707.11,0.08,7.07,90.00,
10/17/24 4:00,16.95,80.82,6.79,866.03,0.78,8.66,120.00,
10/17/24 5:00,20.37,80.81,5.24,965.93,0.36,9.66,90.00,
10/17/24 6:00,9.22,24.46,7.44,1000.00,1.03,10.00,120.00,
10/17/24 7:00,14.23,79.22,7.56,965.93,1.08,9.66,150.00,
10/17/24 8:00,14.42,62.52,4.91,866.03,0.30,8.66,180.00,
10/17/24 9:00,23.26,46.63,7.23,707.11,0.94,7.07,150.00,
10/17/24 10:00,4.34,23.96,4.33,500.00,0.20,5.00,180.00,
10/17/24 11:00,14.48,67.44,8.65,258.82,1.62,2.59,150.00,
10/17/24 12:00,34.12,42.97,4.40,0.00,0.21,0.00,180.00,
10/17/24 13:00,26.64,52.74,6.71,0.00,0.75,0.00,150.00,
10/17/24 14:00,28.49,67.72,5.62,0.00,0.44,0.00,120.00,
10/17/24 15:00,15.24,83.82,3.97,0.00,0.16,0.00,150.00,
10/17/24 16:00,18.21,77.78,7.80,0.00,1.19,0.00,180.00,
10/17/24 17:00,25.02,51.54,4.77,0.00,0.27,0.00,150.00,
10/17/24 18:00,30.60,47.14,2.60,0.00,0.04,0.00,120.00,
10/17/24 19:00,-4.52,36.78,0.24,0.00,0.00,0.00,150.00,
10/17/24 20:00,1.85,46.07,4.25,0.00,0.19,0.00,180.00,
10/17/24 21:00,28.09,27.77,8.75,0.00,1.68,0.00,150.00,
10/17/24 22:00,12.23,87.98,8.52,0.00,1.54,0.00,180.00,
10/17/24 23:00,8.28,60.17,4.56,0.00,0.24,0.00,150.00,
10/18/24 0:00,2.46,28.95,5.25,0.00,0.36,0.00,120.00,
10/18/24 1:00,9.45,44.70,5.07,258.82,0.33,2.59,150.00,
10/18/24 2:00,0.98,58.29,3.33,500.00,0.09,5.00,180.00,
10/18/24 3:00,35.91,57.30,4.10,707.11,0.17,7.07,150.00,
10/18/24 4:00,14.78,22.49,7.96,866.03,1.26,8.66,180.00,
10/18/24 5:00,14.42,86.56,7.01,965.93,0.86,9.66,150.00,
10/18/24 6:00,20.88,39.28,6.55,1000.00,0.70,10.00,120.00,
10/18/24 7:00,24.62,21.13,3.33,965.93,0.09,9.66,150.00,
10/18/24 8:00,24.46,25.35,6.20,866.03,0.60,8.66,120.00,
10/18/24 9:00,25.74,60.61,1.39,707.11,0.01,7.07,150.00,
10/18/24 10:00,8.69,29.64,7.69,500.00,1.13,5.00,120.00,
10/18/24 11:00,12.02,22.92,6.52,258.82,0.69,2.59,150.00,
10/18/24 12:00,22.69,46.57,3.31,0.00,0.09,0.00,180.00,
10/18/24 13:00,9.73,63.59,9.23,0.00,1.97,0.00,150.00,
10/18/24 14:00,14.95,27.83,2.41,0.00,0.03,0.00,120.00,
10/18/24 15:00,18.99,41.93,7.06,0.00,0.88,0.00,150.00,
10/18/24 16:00,22.85,49.24,7.11,0.00,0.90,0.00,180.00,
10/18/24 17:00,-2.78,31.16,3.52,0.00,0.11,0.00,150.00,
10/18/24 18:00,22.15,55.43,5.92,0.00,0.52,0.00,180.00,
10/18/24 19:00,12.66,25.96,2.73,0.00,0.05,0.00,150.00,
10/18/24 20:00,22.07,23.26,0.31,0.00,0.00,0.00,180.00,
10/18/24 21:00,22.77,56.39,3.86,0.00,0.14,0.00,150.00,
10/18/24 22:00,31.08,37.35,4.77,0.00,0.27,0.00,120.00,
10/18/24 23:00,28.53,26.68,7.29,0.00,0.97,0.00,150.00,
10/19/24 0:00,28.47,49.67,6.13,0.00,0.58,0.00,120.00,
10/19/24 1:00,29.44,84.06,6.19,258.82,0.59,2.59,150.00,
10/19/24 2:00,17.91,70.69,3.97,500.00,0.16,5.00,180.00,
10/19/24 3:00,15.32,77.09,4.94,707.11,0.30,7.07,150.00,
10/19/24 4:00,23.73,81.03,4.14,866.03,0.18,8.66,120.00,
10/19/24 5:00,22.32,88.08,3.55,965.93,0.11,9.66,150.00,
10/19/24 6:00,11.91,73.43,4.81,1000.00,0.28,10.00,180.00,
10/19/24 7:00,19.05,62.59,6.15,965.93,0.58,9.66,150.00,
10/19/24 8:00,14.65,45.58,4.85,866.03,0.29,8.66,180.00,
10/19/24 9:00,6.46,32.72,5.35,707.11,0.38,7.07,150.00,
10/19/24 10:00,27.90,68.07,7.39,500.00,1.01,5.00,120.00,
10/19/24 11:00,15.55,89.65,5.00,258.82,0.31,2.59,150.00,
10/19/24 12:00,35.49,52.72,3.33,0.00,0.09,0.00,120.00,
10/19/24 13:00,-1.25,70.66,7.13,0.00,0.90,0.00,150.00,
10/19/24 14:00,9.43,54.66,6.53,0.00,0.70,0.00,120.00,
10/19/24 15:00,15.33,50.24,6.66,0.00,0.74,0.00,150.00,
10/19/24 16:00,26.37,48.72,7.25,0.00,0.95,0.00,120.00,
10/19/24 17:00,18.99,55.32,6.91,0.00,0.83,0.00,150.00,
10/19/24 18:00,18.10,45.68,6.06,0.00,0.56,0.00,120.00,
10/19/24 19:00,3.73,72.41,10.78,0.00,3.13,0.00,150.00,
10/19/24 20:00,3.43,81.20,3.43,0.00,0.10,0.00,180.00,
10/19/24 21:00,18.23,81.80,4.83,0.00,0.28,0.00,150.00,
10/19/24 22:00,1.36,35.94,7.93,0.00,1.25,0.00,120.00,
10/19/24 23:00,9.68,82.71,6.29,0.00,0.62,0.00,150.00,
10/20/24 0:00,20.01,43.91,7.52,0.00,1.06,0.00,180.00,
10/20/24 1:00,5.18,41.65,6.34,258.82,0.64,2.59,210.00,
10/20/24 2:00,31.05,70.87,8.75,500.00,1.67,5.00,180.00,
10/20/24 3:00,27.24,41.33,3.98,707.11,0.16,7.07,150.00,
10/20/24 4:00,-0.71,23.71,8.68,866.03,1.64,8.66,180.00,
10/20/24 5:00,5.68,46.15,8.34,965.93,1.45,9.66,150.00,
10/20/24 6:00,-7.86,70.50,3.58,1000.00,0.11,10.00,120.00,
10/20/24 7:00,7.17,42.89,7.26,965.93,0.96,9.66,150.00,
10/20/24 8:00,22.66,64.07,5.91,866.03,0.52,8.66,120.00,
10/20/24 9:00,10.86,66.21,4.79,707.11,0.27,7.07,150.00,
10/20/24 10:00,19.61,71.36,2.22,500.00,0.03,5.00,120.00,
10/20/24 11:00,-0.22,82.80,3.98,258.82,0.16,2.59,150.00,
10/20/24 12:00,22.98,50.28,7.42,0.00,1.02,0.00,180.00,
10/20/24 13:00,9.45,31.65,7.63,0.00,1.11,0.00,150.00,
10/20/24 14:00,15.12,42.32,5.58,0.00,0.43,0.00,180.00,
10/20/24 15:00,14.07,50.25,7.63,0.00,1.11,0.00,150.00,
10/20/24 16:00,2.28,69.97,7.89,0.00,1.23,0.00,180.00,
10/20/24 17:00,3.47,20.92,6.31,0.00,0.63,0.00,150.00,
10/20/24 18:00,24.68,42.10,4.56,0.00,0.24,0.00,180.00,
10/20/24 19:00,18.99,74.59,6.88,0.00,0.81,0.00,150.00,
10/20/24 20:00,25.50,66.96,6.97,0.00,0.85,0.00,180.00,
10/20/24 21:00,18.25,71.22,7.35,0.00,0.99,0.00,150.00,
10/20/24 22:00,16.43,76.83,7.73,0.00,1.16,0.00,120.00,
10/20/24 23:00,-2.26,74.83,3.28,0.00,0.09,0.00,150.00,
10/21/24 0:00,12.30,67.75,4.98,0.00,0.31,0.00,180.00,
10/21/24 1:00,14.73,50.78,2.20,258.82,0.03,2.59,150.00,
10/21/24 2:00,34.53,88.85,7.49,500.00,1.05,5.00,120.00,
10/21/24 3:00,21.87,59.84,5.58,707.11,0.43,7.07,150.00,
10/21/24 4:00,30.36,34.19,6.86,866.03,0.81,8.66,120.00,
10/21/24 5:00,20.98,40.50,3.05,965.93,0.07,9.66,90.00,
10/21/24 6:00,7.89,68.55,8.80,1000.00,1.70,10.00,120.00,
10/21/24 7:00,16.17,84.73,3.61,965.93,0.12,9.66,90.00,
10/21/24 8:00,17.36,32.51,7.55,866.03,1.08,8.66,120.00,
10/21/24 9:00,5.61,25.76,6.24,707.11,0.61,7.07,150.00,
10/21/24 10:00,11.16,81.71,5.62,500.00,0.44,5.00,180.00,
10/21/24 11:00,12.94,84.07,5.46,258.82,0.41,2.59,150.00,
10/21/24 12:00,31.06,39.35,4.72,0.00,0.26,0.00,180.00,
10/21/24 13:00,-5.81,46.41,8.59,0.00,1.58,0.00,150.00,
10/21/24 14:00,27.06,66.21,6.03,0.00,0.55,0.00,180.00,
10/21/24 15:00,5.63,43.10,3.46,0.00,0.10,0.00,150.00,
10/21/24 16:00,1.28,81.40,5.23,0.00,0.36,0.00,180.00,
10/21/24 17:00,26.80,27.53,6.26,0.00,0.61,0.00,150.00,
10/21/24 18:00,22.32,22.66,7.80,0.00,1.18,0.00,120.00,
10/21/24 19:00,27.55,34.59,4.79,0.00,0.27,0.00,150.00,
10/21/24 20:00,23.01,40.03,4.92,0.00,0.30,0.00,120.00,
10/21/24 21:00,35.60,27.90,6.05,0.00,0.55,0.00,150.00,
10/21/24 22:00,20.59,24.60,7.75,0.00,1.16,0.00,180.00,
10/21/24 23:00,13.44,72.89,3.26,0.00,0.09,0.00,150.00,
10/22/24 0:00,18.43,31.50,7.01,0.00,0.86,0.00,180.00,
10/22/24 1:00,27.43,83.97,5.07,258.82,0.33,2.59,150.00,
10/22/24 2:00,7.21,45.76,5.35,500.00,0.38,5.00,120.00,
10/22/24 3:00,8.48,66.94,10.00,707.11,2.50,7.07,150.00,
10/22/24 4:00,11.91,35.78,5.61,866.03,0.44,8.66,120.00,
10/22/24 5:00,-6.05,36.82,7.51,965.93,1.06,9.66,150.00,
10/22/24 6:00,16.38,60.23,7.44,1000.00,1.03,10.00,180.00,
10/22/24 7:00,-3.86,59.25,3.64,965.93,0.12,9.66,150.00,
10/22/24 8:00,15.53,73.81,2.31,866.03,0.03,8.66,120.00,
10/22/24 9:00,23.65,73.05,7.64,707.11,1.12,7.07,150.00,
10/22/24 10:00,10.23,66.95,3.83,500.00,0.14,5.00,120.00,
10/22/24 11:00,31.77,51.44,2.67,258.82,0.05,2.59,150.00,
10/22/24 12:00,0.39,82.34,8.05,0.00,1.31,0.00,120.00,
10/22/24 13:00,26.91,63.58,3.96,0.00,0.16,0.00,150.00,
10/22/24 14:00,21.75,89.31,4.45,0.00,0.22,0.00,180.00,
10/22/24 15:00,-2.16,77.36,9.95,0.00,2.46,0.00,150.00,
10/22/24 16:00,42.11,23.10,2.68,0.00,0.05,0.00,180.00,
10/22/24 17:00,14.36,42.44,3.49,0.00,0.11,0.00,150.00,
10/22/24 18:00,6.23,60.03,5.08,0.00,0.33,0.00,120.00,
10/22/24 19:00,0.93,70.50,5.52,0.00,0.42,0.00,150.00,
10/22/24 20:00,12.80,58.52,4.21,0.00,0.19,0.00,120.00,
10/22/24 21:00,13.73,75.03,3.68,0.00,0.12,0.00,150.00,
10/22/24 22:00,16.03,39.79,9.02,0.00,1.83,0.00,120.00,
10/22/24 23:00,12.02,32.87,6.53,0.00,0.69,0.00,150.00,
10/23/24 0:00,21.33,23.77,7.17,0.00,0.92,0.00,120.00,
10/23/24 1:00,11.12,60.13,5.73,258.82,0.47,2.59,150.00,
10/23/24 2:00,-4.35,68.20,6.58,500.00,0.71,5.00,180.00,
10/23/24 3:00,13.51,42.83,7.87,707.11,1.22,7.07,150.00,
10/23/24 4:00,-8.67,62.95,4.01,866.03,0.16,8.66,120.00,
10/23/24 5:00,18.54,23.65,6.53,965.93,0.70,9.66,150.00,
10/23/24 6:00,5.21,26.95,7.39,1000.00,1.01,10.00,120.00,
10/23/24 7:00,16.63,69.12,9.09,965.93,1.88,9.66,90.00,
10/23/24 8:00,28.14,45.76,9.90,866.03,2.42,8.66,120.00,
10/23/24 9:00,5.51,66.99,6.14,707.11,0.58,7.07,150.00,
10/23/24 10:00,25.61,78.22,8.28,500.00,1.42,5.00,180.00,
10/23/24 11:00,10.67,79.68,0.66,258.82,0.00,2.59,150.00,
10/23/24 12:00,32.53,32.05,9.10,0.00,1.89,0.00,180.00,
10/23/24 13:00,11.35,54.04,4.55,0.00,0.24,0.00,150.00,
10/23/24 14:00,6.60,71.37,5.52,0.00,0.42,0.00,120.00,
10/23/24 15:00,21.87,74.18,6.88,0.00,0.81,0.00,150.00,
10/23/24 16:00,10.64,74.93,5.69,0.00,0.46,0.00,120.00,
10/23/24 17:00,6.59,35.97,6.39,0.00,0.65,0.00,150.00,
10/23/24 18:00,10.22,33.48,9.18,0.00,1.93,0.00,120.00,
10/23/24 19:00,14.55,61.30,5.23,0.00,0.36,0.00,150.00,
10/23/24 20:00,28.42,71.88,3.83,0.00,0.14,0.00,120.00,
10/23/24 21:00,-4.34,42.34,9.63,0.00,2.23,0.00,150.00,
10/23/24 22:00,15.23,27.33,7.05,0.00,0.88,0.00,120.00,
10/23/24 23:00,21.25,70.17,9.84,0.00,2.39,0.00,90.00,
10/24/24 0:00,16.93,40.98,7.73,0.00,1.15,0.00,120.00,
10/24/24 1:00,28.10,31.65,3.35,258.82,0.09,2.59,150.00,
10/24/24 2:00,14.26,30.34,7.29,500.00,0.97,5.00,180.00,
10/24/24 3:00,13.15,42.04,4.03,707.11,0.16,7.07,150.00,
10/24/24 4:00,20.92,61.49,6.01,866.03,0.54,8.66,120.00,
10/24/24 5:00,15.99,45.09,5.85,965.93,0.50,9.66,90.00,
10/24/24 6:00,11.10,21.45,2.76,1000.00,0.05,10.00,120.00,
10/24/24 7:00,20.16,26.78,4.37,965.93,0.21,9.66,150.00,
10/24/24 8:00,8.47,40.34,10.41,866.03,2.82,8.66,180.00,
10/24/24 9:00,8.89,66.18,6.48,707.11,0.68,7.07,150.00,
10/24/24 10:00,9.72,26.90,5.65,500.00,0.45,5.00,120.00,
10/24/24 11:00,28.53,59.25,9.63,258.82,2.23,2.59,150.00,
10/24/24 12:00,-17.21,28.39,5.21,0.00,0.35,0.00,120.00,
10/24/24 13:00,18.96,34.81,5.82,0.00,0.49,0.00,150.00,
10/24/24 14:00,15.34,32.05,7.98,0.00,1.27,0.00,180.00,
10/24/24 15:00,-1.81,24.71,5.20,0.00,0.35,0.00,150.00,
10/24/24 16:00,18.10,66.99,4.51,0.00,0.23,0.00,180.00,
10/24/24 17:00,19.76,52.44,1.49,0.00,0.01,0.00,150.00,
10/24/24 18:00,20.90,78.17,4.13,0.00,0.18,0.00,120.00,
10/24/24 19:00,-11.52,26.92,4.11,0.00,0.17,0.00,90.00,
